stock_id,company_name,date,filename,note
000421,南京公用,2015年,南京公用(000421.SZ)_2016-03-18.pdf,无研发收入或解析错误
000421,南京公用,2016年,南京公用(000421.SZ)_2017-03-23.pdf,无研发收入或解析错误
000651,格力电器,2017年,格力电器(000651.SZ)_2018-04-26.pdf,无研发收入或解析错误
000421,南京公用,2017年,南京公用(000421.SZ)_2018-03-22.pdf,无研发收入或解析错误
000061,农 产 品,2015年,农 产 品(000061.SZ)_2016-04-30.pdf,无研发收入或解析错误
000061,农 产 品,2016年,农 产 品(000061.SZ)_2017-04-24.pdf,无研发收入或解析错误
000061,农 产 品,2017年,农 产 品(000061.SZ)_2018-04-27.pdf,无研发收入或解析错误
000016,深康佳Ａ,2015年,深康佳Ａ(000016.SZ)_2016-04-08.pdf,无研发收入或解析错误
002281,光迅科技,2017年,光迅科技(002281.SZ)_2018-04-26.pdf,无研发收入或解析错误
000016,深康佳Ａ,2016年,深康佳Ａ(000016.SZ)_2017-03-31.pdf,无研发收入或解析错误
000016,深康佳Ａ,2018年,深康佳Ａ(000016.SZ)_2019-03-30.pdf,无研发收入或解析错误
000537,广宇发展,2015年,广宇发展(000537.SZ)_2016-06-04.pdf,无研发收入或解析错误
200016,深康佳Ｂ,2015年,深康佳Ｂ(200016.SZ)_2016-04-08.pdf,无研发收入或解析错误
000537,广宇发展,2016年,广宇发展(000537.SZ)_2017-04-28.pdf,无研发收入或解析错误
200016,深康佳Ｂ,2016年,深康佳Ｂ(200016.SZ)_2017-03-31.pdf,无研发收入或解析错误
200016,深康佳Ｂ,2018年,深康佳Ｂ(200016.SZ)_2019-03-30.pdf,无研发收入或解析错误
000537,广宇发展,2017年,广宇发展(000537.SZ)_2018-03-21.pdf,无研发收入或解析错误
200019,深粮B,2016年,深粮B(200019.SZ)_2017-04-24.pdf,无研发收入或解析错误
000584,哈工智能,2015年,哈工智能(000584.SZ)_2016-04-29.pdf,无研发收入或解析错误
200019,深粮B,2017年,深粮B(200019.SZ)_2018-04-24.pdf,无研发收入或解析错误
200019,深粮B,2018年,深粮B(200019.SZ)_2019-04-27.pdf,无研发收入或解析错误
000584,哈工智能,2016年,哈工智能(000584.SZ)_2017-03-30.pdf,无研发收入或解析错误
000019,深粮控股,2016年,深粮控股(000019.SZ)_2017-04-24.pdf,无研发收入或解析错误
000584,哈工智能,2016年,哈工智能(000584.SZ)_2017-04-08.pdf,无研发收入或解析错误
000019,深粮控股,2017年,深粮控股(000019.SZ)_2018-04-24.pdf,无研发收入或解析错误
000019,深粮控股,2018年,深粮控股(000019.SZ)_2019-04-27.pdf,无研发收入或解析错误
000407,胜利股份,2015年,胜利股份(000407.SZ)_2016-04-26.pdf,无研发收入或解析错误
000407,胜利股份,2015年,胜利股份(000407.SZ)_2016-05-23.pdf,无研发收入或解析错误
000407,胜利股份,2016年,胜利股份(000407.SZ)_2017-04-22.pdf,无研发收入或解析错误
000407,胜利股份,2017年,胜利股份(000407.SZ)_2018-04-12.pdf,无研发收入或解析错误
000005,世纪星源,2015年,世纪星源(000005.SZ)_2016-04-27.pdf,无研发收入或解析错误
002415,海康威视,2015年,海康威视(002415.SZ)_2016-04-26.pdf,无研发收入或解析错误
000005,世纪星源,2016年,世纪星源(000005.SZ)_2017-04-27.pdf,无研发收入或解析错误
002415,海康威视,2016年,海康威视(002415.SZ)_2017-04-22.pdf,无研发收入或解析错误
002415,海康威视,2017年,海康威视(002415.SZ)_2018-04-21.pdf,无研发收入或解析错误
000005,世纪星源,2017年,世纪星源(000005.SZ)_2018-04-21.pdf,无研发收入或解析错误
002415,海康威视,2017年,海康威视(002415.SZ)_2018-04-27.pdf,无研发收入或解析错误
002415,海康威视,2018年,海康威视(002415.SZ)_2019-04-20.pdf,无研发收入或解析错误
002415,海康威视,2018年,海康威视(002415.SZ)_2019-04-25.pdf,无研发收入或解析错误
000518,四环生物,2015年,四环生物(000518.SZ)_2016-04-29.pdf,无研发收入或解析错误
000518,四环生物,2016年,四环生物(000518.SZ)_2017-04-29.pdf,无研发收入或解析错误
000518,四环生物,2017年,四环生物(000518.SZ)_2018-04-28.pdf,无研发收入或解析错误
000518,四环生物,2017年,四环生物(000518.SZ)_2018-06-20.pdf,无研发收入或解析错误
002653,海思科,2015年,海思科(002653.SZ)_2016-03-16.pdf,无研发收入或解析错误
002935,天奥电子,2018年,天奥电子(002935.SZ)_2019-04-25.pdf,无研发收入或解析错误
300621,维业股份,2017年,维业股份(300621.SZ)_2018-04-24.pdf,无研发收入或解析错误
002372,伟星新材,2016年,伟星新材(002372.SZ)_2017-03-09.pdf,无研发收入或解析错误
002372,伟星新材,2017年,伟星新材(002372.SZ)_2018-03-24.pdf,无研发收入或解析错误
002372,伟星新材,2018年,伟星新材(002372.SZ)_2019-03-30.pdf,无研发收入或解析错误
000560,我爱我家,2015年,我爱我家(000560.SZ)_2016-04-20.pdf,无研发收入或解析错误
002498,汉缆股份,2016年,汉缆股份(002498.SZ)_2017-04-27.pdf,无研发收入或解析错误
000560,我爱我家,2016年,我爱我家(000560.SZ)_2017-03-17.pdf,无研发收入或解析错误
000560,我爱我家,2017年,我爱我家(000560.SZ)_2018-04-26.pdf,无研发收入或解析错误
002673,西部证券,2015年,西部证券(002673.SZ)_2016-04-21.pdf,无研发收入或解析错误
002673,西部证券,2016年,西部证券(002673.SZ)_2017-04-26.pdf,无研发收入或解析错误
002673,西部证券,2017年,西部证券(002673.SZ)_2018-04-20.pdf,无研发收入或解析错误
002700,新疆浩源,2015年,新疆浩源(002700.SZ)_2016-03-25.pdf,无研发收入或解析错误
002700,新疆浩源,2016年,新疆浩源(002700.SZ)_2017-03-18.pdf,无研发收入或解析错误
002700,新疆浩源,2017年,新疆浩源(002700.SZ)_2018-03-30.pdf,无研发收入或解析错误
200521,虹美菱B,2015年,虹美菱B(200521.SZ)_2016-03-25.pdf,无研发收入或解析错误
200521,虹美菱B,2016年,虹美菱B(200521.SZ)_2017-03-30.pdf,无研发收入或解析错误
000426,兴业矿业,2015年,兴业矿业(000426.SZ)_2016-05-31.pdf,无研发收入或解析错误
000426,兴业矿业,2016年,兴业矿业(000426.SZ)_2017-04-29.pdf,无研发收入或解析错误
000426,兴业矿业,2017年,兴业矿业(000426.SZ)_2018-04-28.pdf,无研发收入或解析错误
200521,虹美菱B,2017年,虹美菱B(200521.SZ)_2018-03-30.pdf,无研发收入或解析错误
002811,亚泰国际,2016年,亚泰国际(002811.SZ)_2017-04-22.pdf,无研发收入或解析错误
002811,亚泰国际,2017年,亚泰国际(002811.SZ)_2018-04-10.pdf,无研发收入或解析错误
002605,姚记科技,2015年,姚记科技(002605.SZ)_2016-04-30.pdf,无研发收入或解析错误
002605,姚记科技,2016年,姚记科技(002605.SZ)_2017-04-26.pdf,无研发收入或解析错误
300133,华策影视,2016年,华策影视(300133.SZ)_2017-04-25.pdf,无研发收入或解析错误
002605,姚记科技,2017年,姚记科技(002605.SZ)_2018-04-24.pdf,无研发收入或解析错误
200028,一致Ｂ,2016年,一致Ｂ(200028.SZ)_2017-04-19.pdf,无研发收入或解析错误
002007,华兰生物,2017年,华兰生物(002007.SZ)_2018-03-27.pdf,无研发收入或解析错误
200028,一致Ｂ,2017年,一致Ｂ(200028.SZ)_2018-03-22.pdf,无研发收入或解析错误
200028,一致Ｂ,2018年,一致Ｂ(200028.SZ)_2019-04-25.pdf,无研发收入或解析错误
000819,岳阳兴长,2016年,岳阳兴长(000819.SZ)_2017-03-28.pdf,无研发收入或解析错误
000069,华侨城Ａ,2017年,华侨城Ａ(000069.SZ)_2018-04-27.pdf,无研发收入或解析错误
000069,华侨城Ａ,2018年,华侨城Ａ(000069.SZ)_2019-03-30.pdf,无研发收入或解析错误
000819,岳阳兴长,2017年,岳阳兴长(000819.SZ)_2018-03-27.pdf,无研发收入或解析错误
000819,岳阳兴长,2018年,岳阳兴长(000819.SZ)_2019-03-26.pdf,无研发收入或解析错误
002453,华软科技,2015年,华软科技(002453.SZ)_2016-04-08.pdf,无研发收入或解析错误
000539,粤电力Ａ,2015年,粤电力Ａ(000539.SZ)_2016-04-30.pdf,无研发收入或解析错误
000539,粤电力Ａ,2016年,粤电力Ａ(000539.SZ)_2017-04-26.pdf,无研发收入或解析错误
000539,粤电力Ａ,2017年,粤电力Ａ(000539.SZ)_2018-04-28.pdf,无研发收入或解析错误
002453,华软科技,2016年,华软科技(002453.SZ)_2017-04-13.pdf,无研发收入或解析错误
000429,粤高速Ａ,2015年,粤高速Ａ(000429.SZ)_2016-03-29.pdf,无研发收入或解析错误
000429,粤高速Ａ,2016年,粤高速Ａ(000429.SZ)_2017-03-29.pdf,无研发收入或解析错误
000429,粤高速Ａ,2017年,粤高速Ａ(000429.SZ)_2018-03-28.pdf,无研发收入或解析错误
200429,粤高速Ｂ,2015年,粤高速Ｂ(200429.SZ)_2016-03-29.pdf,无研发收入或解析错误
200429,粤高速Ｂ,2016年,粤高速Ｂ(200429.SZ)_2017-03-29.pdf,无研发收入或解析错误
200429,粤高速Ｂ,2017年,粤高速Ｂ(200429.SZ)_2018-03-28.pdf,无研发收入或解析错误
000928,中钢国际,2015年,中钢国际(000928.SZ)_2016-03-11.pdf,无研发收入或解析错误
000928,中钢国际,2015年,中钢国际(000928.SZ)_2016-05-14.pdf,无研发收入或解析错误
002803,吉宏股份,2017年,吉宏股份(002803.SZ)_2018-04-04.pdf,无研发收入或解析错误
000928,中钢国际,2016年,中钢国际(000928.SZ)_2017-03-29.pdf,无研发收入或解析错误
